video_title,average_completion_percent,median_completion_percent,views
ECO203LL_Y2_01_02,47.48461538461538,36.45,26
ECO203LL_Y2_01_04,48.95454545454545,41.0,22
ECO203LL_Y2_01_05,64.60526315789474,93.1,19
ECO203LL_Y2_01_06,66.11875,99.2,16
ECO203LL_Y2_01_08,66.96,97.7,15
ECO203LL_Y2_01_11,45.385714285714286,9.8,7
ECO203_Y2_01_01,86.71333333333334,100.0,45
ECO203_Y2_01_02_A,85.5054054054054,100.0,37
ECO203_Y2_01_02_B,89.16176470588235,100.0,34
ECO203_Y2_01_03_A,88.86875,100.0,32
ECO203_Y2_01_03_B,84.64117647058823,100.0,34
ECO203_Y2_01_04_A,83.8090909090909,100.0,33
ECO203_Y2_01_04_B,89.03448275862068,100.0,29
ECO203_Y2_01_05_A,81.52258064516128,100.0,31
ECO203_Y2_01_05_B,81.425,100.0,28
ECO203_Y2_01_06A,82.03571428571429,100.0,28
ECO203_Y2_01_06B,81.4076923076923,100.0,26
ECO203_Y2_01_07,81.25384615384615,100.0,26
ECO203_Y2_01_09_A,91.49545454545455,100.0,22
ECO203_Y2_01_09_B,93.925,100.0,20
ECO203_Y2_01_10_A,95.94500000000001,100.0,20
ECO203_Y2_01_10_B,89.615,100.0,20
ECO203_Y2_01_11,71.5625,100.0,16
ECO203_Y2_01_12,86.35384615384615,100.0,13
ECO203_Y2_01_12_B,80.98461538461538,100.0,13
ECO204LL_Y2_02_02,32.36363636363637,27.3,11
ECO204LL_Y2_02_04,71.55,84.5,8
ECO204LL_Y2_02_06,43.260000000000005,26.2,5
ECO204LL_Y2_02_07,42.980000000000004,11.5,5
ECO204LL_Y2_02_09,54.720000000000006,46.2,5
ECO204LL_Y2_02_12,53.75,53.75,2
ECO204_Y2_02_03,79.91428571428571,100.0,14
ECO204_Y2_02_08_A,80.77777777777777,100.0,9
ECO204_Y2_02_08_B,88.575,100.0,8
ECO205LL_Y2_01_04,68.14074074074074,100.0,27
ECO205LL_Y2_01_06,53.35,56.55,22
ECO205LL_Y2_01_09,64.77272727272727,100.0,11
ECO205LL_Y2_01_10,61.31,100.0,10
ECO205LL_Y2_01_11,60.642857142857146,100.0,7
ECO205LL_Y2_01_12,67.53333333333333,100.0,6
ECO205_Y2_01_01,84.36545454545455,100.0,55
ECO205_Y2_01_02,80.63863636363637,100.0,44
ECO205_Y2_01_03,90.46585365853659,100.0,41
ECO205_Y2_01_04,80.075,100.0,40
ECO205_Y2_01_05,83.41666666666667,100.0,36
ECO205_Y2_01_06,80.38064516129033,100.0,31
ECO205_Y2_01_07,80.02413793103447,100.0,29
ECO205_Y2_01_08,86.61111111111111,100.0,27
ECO205_Y2_01_09,80.432,100.0,25
ECO205_Y2_01_10,75.56666666666668,100.0,21
ECO205_Y2_01_11,74.37142857142858,100.0,14
ECO205_Y2_01_12,70.40714285714286,85.7,14
ECO206LL_Y2_02_02,59.209090909090904,54.7,11
ECO206LL_Y2_02_03,39.2375,25.65,8
ECO206LL_Y2_02_04_A,72.16,96.1,5
ECO206LL_Y2_02_04_B,94.03333333333335,100.0,3
ECO206LL_Y2_02_07,28.52,9.3,5
ECO206LL_Y2_02_09,51.55,51.55,2
ECO206LL_Y2_02_11(A),50.275000000000006,50.0,4
ECO206LL_Y2_02_11(B),65.23333333333333,95.7,3
ECO206LL_Y2_02_12,60.166666666666664,86.3,3
ECO206_Y2_02_01_A,85.15294117647058,100.0,17
ECO206_Y2_02_01_B,85.61999999999999,100.0,15
ECO206_Y2_02_05_A,100.0,100.0,9
ECO206_Y2_02_05_B,95.27777777777777,100.0,9
ECO206_Y2_02_06_A,83.7,100.0,10
ECO206_Y2_02_06_B,87.175,100.0,8
ECO206_Y2_02_10,80.57142857142857,98.4,7
ECO207LL_Y2_01_03,60.368,89.6,25
ECO207LL_Y2_01_05,55.391304347826086,54.8,23
ECO207LL_Y2_01_08,56.194736842105264,64.7,19
ECO207LL_Y2_01_09,49.66875,38.7,16
ECO207LL_Y2_01_11,53.32222222222222,73.1,9
ECO207LL_Y2_01_12,37.05,11.55,10
ECO207_Y2_01_01,73.70681818181818,100.0,44
ECO207_Y2_01_02,80.1735294117647,100.0,34
ECO207_Y2_01_03,75.0060606060606,100.0,33
ECO207_Y2_01_04,65.928125,100.0,32
ECO207_Y2_01_05,74.96666666666667,100.0,30
ECO207_Y2_01_06_A,75.4074074074074,100.0,27
ECO207_Y2_01_06_B,82.2695652173913,100.0,23
ECO207_Y2_01_07,83.23333333333333,100.0,27
ECO207_Y2_01_08,75.22222222222223,100.0,27
ECO207_Y2_01_09,78.108,100.0,25
ECO207_Y2_01_10,72.52105263157895,100.0,19
ECO207_Y2_01_11,73.01875,100.0,16
ECO207_Y2_01_12_A,78.10588235294118,100.0,17
ECO207_Y2_01_12_B,74.6,100.0,15
ECO208LL_Y2_02_02,54.84166666666667,72.6,12
ECO208LL_Y2_02_03,61.239999999999995,97.9,5
ECO208LL_Y2_02_05,47.339999999999996,35.4,5
ECO208LL_Y2_02_06,42.53333333333333,26.3,3
ECO208LL_Y2_02_08,62.94,100.0,5
ECO208LL_Y2_02_10,41.233333333333334,22.0,3
ECO208LL_Y2_02_12,100.0,100.0,1
ECO208_Y2_02_01_A,77.46315789473684,100.0,19
ECO208_Y2_02_01_B,84.31176470588235,100.0,17
ECO208_Y2_02_01_C,87.37333333333332,100.0,15
ECO208_Y2_02_04,66.825,100.0,12
ECO208_Y2_02_07,81.81818181818181,100.0,11
ECO208_Y2_02_09,80.98461538461538,100.0,13
ECO208_Y2_02_11,81.34444444444445,100.0,9
ECO209LL_Y2_01_02,53.641935483870974,43.2,31
ECO209LL_Y2_01_03,68.32068965517242,97.3,29
ECO209LL_Y2_01_05,50.33684210526316,57.8,19
ECO209LL_Y2_01_08,56.66,89.7,15
ECO209LL_Y2_01_11,43.14545454545454,30.0,11
ECO209LL_Y2_01_12,50.589999999999996,53.949999999999996,10
ECO209_Y2_01_01,85.93255813953488,100.0,43
ECO209_Y2_01_02,83.66046511627907,100.0,43
ECO209_Y2_01_03,78.90833333333333,100.0,36
ECO209_Y2_01_04_A,74.18181818181819,100.0,33
ECO209_Y2_01_04_B,76.4,100.0,30
ECO209_Y2_01_05,76.43793103448276,100.0,29
ECO209_Y2_01_06,72.32857142857144,100.0,28
ECO209_Y2_01_07,76.78275862068965,100.0,29
ECO209_Y2_01_08,78.75,100.0,26
ECO209_Y2_01_09,72.56071428571428,100.0,28
ECO209_Y2_01_10_A,79.38636363636364,100.0,22
ECO209_Y2_01_10_B,91.66666666666667,100.0,18
ECO209_Y2_01_11A,40.333333333333336,41.5,21
ECO209_Y2_01_11B,78.31666666666666,100.0,18
ECO209_Y2_01_12_A,77.68125,100.0,16
ECO209_Y2_01_12_B,75.68125,100.0,16
ECO212LL_Y2_02_02,57.0,77.25,10
ECO212LL_Y2_02_03,47.08,43.4,5
ECO212LL_Y2_02_04,29.72,16.2,5
ECO212LL_Y2_02_05,35.13333333333333,3.6,3
ECO212LL_Y2_02_06_A,43.73333333333333,27.3,3
ECO212LL_Y2_02_06_B,52.45,52.45,2
ECO212LL_Y2_02_06_C,47.15,47.15,2
ECO212LL_Y2_02_07,40.0,14.0,3
ECO212_Y2_02_03_A,83.52000000000001,100.0,10
ECO212_Y2_02_03_B,90.84444444444445,100.0,9
ECO212_Y2_02_04,80.5,100.0,5
ECO212_Y2_02_05_A,70.53333333333333,100.0,3
ECO212_Y2_02_05_B,68.26666666666667,100.0,3
ECO216LL_Y2_01_02,37.05,21.15,8
ECO216LL_Y2_01_03,71.0,77.0,4
ECO216LL_Y2_01_04,52.2,52.2,2
ECO216LL_Y2_01_07,64.45,64.45,2
ECO216LL_Y2_01_08,67.03333333333333,100.0,3
ECO216LL_Y2_01_10,31.83333333333333,1.1,3
ECO216_Y2_01_01,70.58235294117648,100.0,17
ECO216_Y2_01_02,80.63333333333334,100.0,12
ECO216_Y2_01_03,80.64545454545454,100.0,11
ECO216_Y2_01_04_A,90.25,100.0,10
ECO216_Y2_01_04_B,91.975,100.0,8
ECO216_Y2_01_05_A,90.27777777777777,100.0,9
ECO216_Y2_01_05_B,88.3125,100.0,8
ECO216_Y2_01_06,93.65555555555555,100.0,9
ECO216_Y2_01_07_A,95.6125,100.0,8
ECO216_Y2_01_07_B,93.75,96.75,8
ECO216_Y2_01_08,85.1125,98.8,8
ECO216_Y2_01_09,80.25,100.0,8
ECO216_Y2_01_10_A,87.8,100.0,8
ECO216_Y2_01_10_B,90.2125,100.0,8
ECO216_Y2_01_11_A,86.61428571428571,100.0,7
ECO216_Y2_01_11_B,87.95714285714287,100.0,7
ECO216_Y2_01_12,81.35000000000001,100.0,6
ENT 121_Y1_01_01_06_A,88.73611111111111,100.0,36
ENT 121_Y1_01_01_06_B,84.871875,100.0,32
ENT 121_Y1_01_10,81.65384615384616,100.0,26
ENT 121_Y1_01_12_A,85.13684210526316,100.0,19
ENT 121_Y1_01_12_B,80.3,100.0,20
ENT 121_YI_01_08_A,83.86060606060606,100.0,33
ENT 121_YI_01_08_B,75.77586206896552,100.0,29
ENT102LL_Y1_02_04,62.107142857142854,76.45,14
ENT102LL_Y1_02_09,58.82222222222222,94.1,9
ENT102LL_Y1_02_10,53.575,55.95,4
ENT102LL_Y1_02_12,60.0,47.8,5
ENT102_Y1_02_02,99.5611111111111,100.0,18
ENT102_Y1_02_05,91.06,100.0,15
ENT102_Y1_02_06,92.68,100.0,15
ENT102_Y1_02_07,84.21875,100.0,16
ENT102_Y1_02_08,98.55833333333334,100.0,12
ENT121 LL_Y1_01_01,79.77575,100.0,800
ENT121 LL_Y1_01_02,68.52777777777777,100.0,612
ENT121 LL_Y1_01_03,69.61186131386862,100.0,548
ENT121 LL_Y1_01_04,63.42051835853132,93.4,463
ENT121 LL_Y1_01_05,60.17799043062201,93.85,418
ENT121 LL_Y1_01_06,72.5565632458234,100.0,419
ENT121 LL_Y1_01_07,70.04126984126985,100.0,252
ENT121 LL_Y1_01_08,72.68086124401914,100.0,209
ENT121 LL_Y1_01_09,78.48684210526316,100.0,228
ENT121 LL_Y1_01_10,75.20046082949308,100.0,217
ENT121LL_Y1_01_05,65.01785714285714,95.69999999999999,28
ENT121LL_Y1_01_08,62.195454545454545,93.65,22
ENT121LL_Y1_01_10,59.641176470588235,73.6,17
ENT121LL_Y1_01_11,68.46377551020407,100.0,196
ENT121LL_Y1_01_12,69.46408839779005,100.0,181
ENT121LL_Y1_01_13,65.35675675675675,97.3,148
ENT121LL_Y1_01_16,66.77699115044248,100.0,113
ENT121LL_Y1_01_18,70.31935483870967,100.0,93
ENT121LL_Y1_01_19,71.143,100.0,100
ENT121LL_Y2_01_03,49.16136363636363,35.05,44
ENT121_LL_Y1_01_04,61.5969696969697,83.8,33
ENT121_LL_Y1_01_14,73.37074829931973,100.0,147
ENT121_LL_Y1_01_15,60.680952380952384,94.55,126
ENT121_LL_Y1_01_17,68.00108695652175,98.3,92
ENT121_Y1_01_01,80.07222222222222,100.0,72
ENT121_Y1_01_01_04_A,79.94680851063829,100.0,47
ENT121_Y1_01_01_04_B,78.84615384615384,100.0,39
ENT121_Y1_01_01_A,92.49556962025316,100.0,1106
ENT121_Y1_01_01_B,94.48136958710977,100.0,993
ENT121_Y1_01_01_C,90.75067079463363,100.0,969
ENT121_Y1_01_02_A,91.63278048780488,100.0,1025
ENT121_Y1_01_02_B,92.28113207547169,100.0,954
ENT121_Y1_01_02_C,87.76382978723403,100.0,47
ENT121_Y1_01_03,86.74893617021276,100.0,47
ENT121_Y1_01_03_A,89.8743956043956,100.0,910
ENT121_Y1_01_03_B,91.08935128518972,100.0,817
ENT121_Y1_01_03_C,88.47896070975918,100.0,789
ENT121_Y1_01_04_A,91.34875311720698,100.0,802
ENT121_Y1_01_04_B,91.63831521739131,100.0,736
ENT121_Y1_01_04_C,91.14102920723226,100.0,719
ENT121_Y1_01_05_A,92.38218318695107,100.0,797
ENT121_Y1_01_05_B,92.12427440633245,100.0,758
ENT121_Y1_01_06_A,93.81512605042016,100.0,714
ENT121_Y1_01_06_B,93.81075581395349,100.0,688
ENT121_Y1_01_06_C,89.53516642547034,100.0,691
ENT121_Y1_01_07_A,88.39622132253712,100.0,741
ENT121_Y1_01_07_B,89.11358936484491,100.0,677
ENT121_Y1_01_08_A,90.52507418397626,100.0,674
ENT121_Y1_01_08_B,88.6911858974359,100.0,624
ENT121_Y1_01_09,78.1400576368876,100.0,694
ENT121_Y1_01_09_A,83.4625,100.0,32
ENT121_Y1_01_09_B,81.25925925925925,100.0,27
ENT121_Y1_01_10_A,88.7187165775401,100.0,561
ENT121_Y1_01_10_B,89.56609848484848,100.0,528
ENT121_Y1_01_10_C,87.3937984496124,100.0,516
ENT121_Y1_01_11,71.98260869565217,100.0,23
ENT121_Y1_01_11 A,91.4866504854369,100.0,412
ENT121_Y1_01_11 B,89.8522309711286,100.0,381
ENT121_Y1_01_12,88.13230337078652,100.0,356
ENT121_Y1_01_13_A,91.67613293051359,100.0,331
ENT121_Y1_01_13_B,90.7479365079365,100.0,315
ENT121_Y1_01_14_A,88.6483076923077,100.0,325
ENT121_Y1_01_14_B,90.21322033898305,100.0,295
ENT121_Y1_01_15_A,88.5374558303887,100.0,283
ENT121_Y1_01_15_B,89.97722007722007,100.0,259
ENT121_Y1_01_16_A,86.62777777777778,100.0,252
ENT121_Y1_01_16_B,89.3018018018018,100.0,222
ENT121_Y1_01_16_C,87.71913875598086,100.0,209
ENT121_Y1_01_17_A,92.63762886597938,100.0,194
ENT121_Y1_01_17_B,90.71818181818182,100.0,187
ENT121_Y1_01_18_A,84.75685279187816,100.0,197
ENT121_Y1_01_18_B,88.80172413793103,100.0,174
ENT121_Y1_01_18_D,83.59036144578313,100.0,166
ENT121_Y1_01_19_A,81.76411764705882,100.0,170
ENT121_Y1_01_19_B,88.222,100.0,150
ENT121_Y1_01_19_C,86.9595890410959,100.0,146
ENT121_Y1_01_20 _A,82.86931818181819,100.0,176
ENT121_Y1_01_20_B,83.33875,100.0,160
ENT121_Y1_02_07,82.93939393939394,100.0,33
ENT122LL_Y1_02_02,60.975,88.6,8
ENT122LL_Y1_02_03,84.26,100.0,5
ENT122LL_Y1_02_04,55.5875,65.95,8
ENT122LL_Y1_02_05,58.583333333333336,69.7,6
ENT122LL_Y1_02_06,52.2,29.3,5
ENT122_Y1_02_01,80.26315789473684,100.0,19
ENT122_Y1_02_02,85.41875,100.0,16
ENT122_Y1_02_03,97.85384615384615,100.0,13
ENT122_Y1_02_04,86.03076923076924,100.0,13
ENT122_Y1_02_05,97.44,100.0,5
ENT124LL_Y1_02_01,59.49090909090909,71.9,11
ENT124LL_Y1_02_02,70.2909090909091,90.2,11
ENT124LL_Y1_02_03,61.2,96.55,10
ENT124LL_Y1_02_04,57.35555555555556,95.3,9
ENT124LL_Y1_02_05,53.35,58.55,8
ENT124LL_Y1_02_06,66.075,96.4,8
ENT124_Y1_02_01,88.89375,100.0,16
ENT124_Y1_02_02,92.62777777777778,100.0,18
ENT124_Y1_02_03,89.6923076923077,100.0,13
ENT124_Y1_02_04,91.46923076923076,100.0,13
ENT124_Y1_02_05,80.55714285714285,100.0,14
ENT124_Y1_02_06,71.59285714285714,100.0,14
ENT126LL_Y2_01_01,72.25714285714285,92.9,7
ENT126LL_Y2_01_02,65.37142857142858,95.5,7
ENT126LL_Y2_01_03,75.58571428571429,97.2,7
ENT126LL_Y2_01_04,75.525,99.5,4
ENT126LL_Y2_01_05,37.56666666666667,12.700000000000001,6
ENT126_Y2_01_01,89.97894736842105,100.0,19
ENT126_Y2_01_02,81.255,100.0,20
ENT126_Y2_01_03,79.0764705882353,100.0,17
ENT126_Y2_01_05,71.30588235294118,100.0,17
ENT126_Y2_01_10,67.33,80.0,10
Eco202 Y2 02 01A,84.075,100.0,16
Eco202 Y2 02 01B,88.0,100.0,15
Eco202 Y2 02 01C,87.20666666666666,100.0,15
Eco204ll Y2 02 01,45.26363636363636,27.8,11
Eco212 Y2 02 01 A,85.24705882352941,100.0,17
Eco212 Y2 02 01 B,1.5,1.5,1
Eco212 Y2 02 02 A,91.85384615384615,100.0,13
Eco212 Y2 02 02 B,88.73636363636363,100.0,11
Eco212ll Y2 02 01 1,53.2625,54.599999999999994,8
Effective Communication (A),91.6108108108108,100.0,1073
Effective Communication (B),94.0869978858351,100.0,946
Eng 1,8.3,8.3,1
Eng 4,40.0,40.0,1
Ent102 Y1 02 01,97.73157894736842,100.0,19
Ent122ll Y1 02 01,58.666666666666664,98.0,9
FIN101LL_Y1_01_01,82.65,100.0,50
FIN101LL_Y1_01_02,82.603125,100.0,32
FIN101LL_Y1_01_03,79.53103448275863,98.4,29
FIN101LL_Y1_01_04,74.33103448275861,100.0,29
FIN101LL_Y1_01_05,86.12307692307692,100.0,26
FIN101LL_Y1_01_06,78.88260869565217,100.0,23
FIN101LL_Y1_01_07,70.01739130434783,84.6,23
FIN101LL_Y1_01_08,71.74347826086957,92.5,23
FIN101LL_Y1_01_09,62.37777777777777,95.5,18
FIN101LL_Y1_01_10,53.575,58.449999999999996,20
FIN101LL_Y1_01_11,62.638888888888886,71.55,18
FIN101LL_Y1_01_12,50.471428571428575,41.45,14
FIN101LL_Y1_01_13,39.59090909090909,16.9,11
FIN101LL_Y1_01_14,54.92142857142857,65.5,14
FIN101LL_Y1_01_15,48.02222222222222,53.6,9
FIN101LL_Y1_01_16,61.63333333333333,82.3,12
FIN101_Y1_01_01,80.60144927536231,100.0,69
FIN101_Y1_01_02,83.5078431372549,100.0,51
FIN101_Y1_01_03,90.41,100.0,40
FIN101_Y1_01_04,79.53488372093024,100.0,43
FIN101_Y1_01_05,82.56363636363636,100.0,44
FIN101_Y1_01_06,75.95428571428572,100.0,35
FIN101_Y1_01_07,83.44,100.0,35
FIN101_Y1_01_08,77.13225806451612,100.0,31
FIN101_Y1_01_09,85.41785714285713,100.0,28
FIN101_Y1_01_10,78.47142857142856,100.0,28
FIN101_Y1_01_11,76.416,100.0,25
FIN101_Y1_01_12,75.21739130434783,100.0,23
FIN101_Y1_01_13,62.85833333333333,100.0,24
FIN101_Y1_01_14,75.3,100.0,20
Financial Management (A),86.66578947368421,100.0,152
Financial Management (B),90.12296296296297,100.0,135
Financial Management (C),91.56190476190476,100.0,126
Forms of Business (A),84.92702702702702,100.0,111
Forms of Business (B),88.63626373626373,100.0,91
Forms of Business (C),85.67222222222222,100.0,90
GST 111LL_Y1_01_11,71.91474820143884,98.2,556
GST 111LL_Y1_01_12,67.12538699690403,97.0,646
GST 111LL_Y1_01_13,64.38226804123711,94.8,485
GST 111LL_Y1_01_14,68.53555133079847,96.9,526
GST111LL_Y1_01_01,68.9419394688079,98.3,1619
GST111LL_Y1_01_02,70.79581358609795,100.0,1266
GST111LL_Y1_01_03,65.907051826678,97.1,1177
GST111LL_Y1_01_04,67.88809055118111,97.8,1016
GST111LL_Y1_01_05,70.43828282828282,96.6,990
GST111LL_Y1_01_06,69.50366748166259,98.3,818
GST111LL_Y1_01_07,68.74012345679012,98.7,972
GST111LL_Y1_01_08,68.78161057692309,98.5,832
GST111LL_Y1_01_09,70.43051519154558,96.4,757
GST111LL_Y1_01_10,70.45560407569141,96.4,687
GST111LL_Y1_01_15,67.14786516853933,96.8,445
GST111LL_Y1_01_16,66.25826446280992,95.2,484
GST111LL_Y1_01_17,63.921502590673576,95.6,386
GST111LL_Y1_01_18,67.41462140992166,96.4,383
GST111LL_Y1_01_19,56.86985074626866,73.8,335
GST111LL_Y1_01_20,59.371003717472114,89.9,269
GST111LL_Y1_01_21,59.300423728813556,85.1,236
GST111_Y1_01_01,91.59703133589885,100.0,1819
GST111_Y1_01_02,92.94855289421157,100.0,2004
GST111_Y1_01_03,91.50075268817204,100.0,1860
GST111_Y1_01_04,91.449083503055,100.0,1964
GST111_Y1_01_05,80.54693140794224,100.0,1662
GST111_Y1_01_06,87.33994927076728,100.0,1577
GST111_Y1_01_07,82.41249169435216,100.0,1505
GST111_Y1_01_08,89.0,100.0,1281
GST111_Y1_01_09,79.36260869565217,100.0,1610
GST111_Y1_01_10,88.81043956043956,100.0,1274
GST111_Y1_01_11,76.75776347546258,100.0,1243
GST111_Y1_01_12,81.2659133709981,100.0,1062
GST111_Y1_01_13,79.6376953125,100.0,1024
GST111_Y1_01_14,77.17633928571429,100.0,896
GST111_Y1_01_15,72.60217640320732,100.0,873
GST111_Y1_01_16,68.77364130434783,100.0,736
GST111_Y1_01_17,67.9314705882353,100.0,680
GST111_Y1_01_18,70.68372413793104,100.0,725
GST112LL_Y1_01_01,79.11164465786314,100.0,833
GST112LL_Y1_01_02,78.7375191424196,100.0,653
GST112LL_Y1_01_03,76.39927272727273,97.7,550
GST112LL_Y1_01_04,78.1854054054054,100.0,555
GST112LL_Y1_01_05,73.8762114537445,100.0,454
GST112LL_Y1_01_06,68.14480874316939,99.0,366
GST112LL_Y1_01_07,73.92814569536424,100.0,302
GST112LL_Y1_01_08,68.6687074829932,100.0,294
GST112LL_Y1_01_09,77.71404682274247,100.0,299
GST112LL_Y1_01_10,81.5539033457249,100.0,269
GST112LL_Y1_01_11,72.88853754940712,98.1,253
GST112LL_Y1_01_12,69.02903225806452,98.4,217
GST112LL_Y1_01_13,75.93425414364641,100.0,181
GST112LL_Y1_01_14,78.63020833333333,100.0,192
GST112LL_Y1_01_15,68.09,100.0,180
GST112_Y1_01_01_A,91.71334858886345,100.0,1311
GST112_Y1_01_01_B,94.87465397923876,100.0,1156
GST112_Y1_01_02_A,95.66191352345906,100.0,1087
GST112_Y1_01_02_B,94.38995073891626,100.0,1015
GST112_Y1_01_03_A,93.81155303030303,100.0,1056
GST112_Y1_01_03_B,94.99661538461538,100.0,975
GST112_Y1_01_04_A,92.01267474370923,100.0,1073
GST112_Y1_01_04_B,93.48243654822335,100.0,985
GST112_Y1_01_05_A,91.98976377952755,100.0,889
GST112_Y1_01_05_B,91.65201465201466,100.0,819
GST112_Y1_01_06_A,93.63282247765007,100.0,783
GST112_Y1_01_06_B,91.53516778523489,100.0,745
GST112_Y1_01_07 _A,87.60912052117264,100.0,614
GST112_Y1_01_07_B,84.2472172351885,100.0,557
GST112_Y1_01_08_A,90.28593155893536,100.0,526
GST112_Y1_01_08_B,91.83251028806585,100.0,486
GST112_Y1_01_09_A,90.90508130081301,100.0,492
GST112_Y1_01_09_B,91.4913606911447,100.0,463
GST112_Y1_01_09_C,90.85899772209567,100.0,439
GST112_Y1_01_10_A,92.79745370370371,100.0,432
GST112_Y1_01_10_B,93.79975609756097,100.0,410
GST112_Y1_01_11,88.53446808510638,100.0,470
GST112_Y1_01_12_A,89.96681818181818,100.0,440
GST112_Y1_01_12_B,91.34095238095237,100.0,420
GST112_Y1_01_12_C,88.55721393034825,100.0,402
GST112_Y1_01_13_A,88.43533487297921,100.0,433
GST112_Y1_01_13_B,89.38132992327365,100.0,391
GST112_Y1_01_14_A,88.48935574229692,100.0,357
GST112_Y1_01_14_B,86.94954407294833,100.0,329
GST112_Y1_01_15_A,88.77919463087248,100.0,298
GST112_Y1_01_15_B,88.27096774193548,100.0,279
GST112_Y1_01_16_A,89.96996466431095,100.0,283
GST112_Y1_01_16_B,90.13895131086142,100.0,267
GST121LL_Y1_01_01,79.99595564253099,100.0,1533
GST121LL_Y1_01_02,75.4871644295302,100.0,1192
GST121LL_Y1_01_03,78.71008146639511,100.0,982
GST121LL_Y1_01_04,79.58459657701711,100.0,818
GST121LL_Y1_01_05,80.0662721893491,100.0,845
GST121LL_Y1_01_06,77.88438485804416,100.0,634
GST121LL_Y1_01_07,81.36302816901409,100.0,568
GST121LL_Y1_01_08,72.81234817813765,100.0,494
GST121LL_Y1_01_09,75.53407821229051,100.0,537
GST121LL_Y1_01_10,82.3476923076923,100.0,455
GST121LL_Y1_01_11,79.6113924050633,100.0,474
GST121LL_Y1_01_12,77.1127562642369,100.0,439
GST121LL_Y1_01_13,72.67284595300261,98.9,383
GST121LL_Y1_01_14,70.42943262411347,97.2,282
GST121LL_Y1_01_15,71.22777777777777,97.7,270
GST121LL_Y1_01_16,67.1808,90.5,250
GST121LL_Y1_01_17,69.12339449541284,97.1,218
GST121LL_Y1_01_18,66.8437751004016,87.2,249
GST121_Y1_01_01,88.31942720763723,100.0,2095
GST121_Y1_01_02,90.14738562091503,100.0,1530
GST121_Y1_01_03,81.50172824791419,100.0,1678
GST121_Y1_01_04,82.78412582297,100.0,1367
GST121_Y1_01_05,89.42564745196324,100.0,1197
GST121_Y1_01_06,89.6036804308797,100.0,1114
GST121_Y1_01_07,86.51847725162487,100.0,1077
GST121_Y1_01_08,80.9026717557252,100.0,1310
GST121_Y1_01_09,83.2819730941704,100.0,1115
GST121_Y1_01_10,88.51597826086956,100.0,920
GST121_Y1_01_11,81.89675174013921,100.0,862
GST121_Y1_01_12,78.82618453865337,100.0,802
GST121_Y1_01_13,77.43441466854725,100.0,709
GST121_Y1_01_14,72.05970588235294,100.0,680
GST121_Y1_01_15,66.27702205882352,100.0,544
GST121_Y1_01_16,71.96896551724137,100.0,493
GST121_Y1_01_17,75.22083333333333,100.0,480
GST122LL_Y1_02_01,73.20401459854014,100.0,822
GST122LL_Y1_02_04,73.16188118811881,98.8,606
GST122LL_Y1_02_06,72.43704414587332,100.0,521
GST122LL_Y1_02_09,74.45277777777778,100.0,396
GST122LL_Y1_02_12,76.95342960288808,100.0,277
GST122LL_Y1_02_14,77.86181818181818,100.0,220
GST122_Y1_02_08_A,88.71223709369025,100.0,523
GST122_Y1_02_08_B,93.54734607218684,100.0,471
GST122_Y1_02_09_A,88.59586614173227,100.0,508
GST122_Y1_02_09_B,89.64933920704847,100.0,454
GST122_Y1_02_10_A,87.55971563981042,100.0,422
GST122_Y1_02_10_B,91.05374331550802,100.0,374
GST122_Y1_02_11_A,85.87972222222223,100.0,360
GST122_Y1_02_11_B,88.96768292682927,100.0,328
GST122_Y1_02_12_A,86.0031976744186,100.0,344
GST122_Y1_02_12_B,87.81103896103896,100.0,308
GST125LL_Y1_01_01,78.5358372456964,100.0,639
GST125LL_Y1_01_02,77.39277899343544,100.0,457
GST125LL_Y1_01_03,77.22167101827677,100.0,383
GST125LL_Y1_01_04,69.79746478873238,100.0,355
GST125LL_Y1_01_05,80.05273311897106,100.0,311
GST125LL_Y1_01_06,73.06132930513596,98.4,331
GST125LL_Y1_01_07,72.46468531468533,98.6,286
GST125LL_Y1_01_08,71.70311284046693,100.0,257
GST125LL_Y1_01_09,73.94292452830189,100.0,212
GST125LL_Y1_01_10,70.388995215311,100.0,209
GST125LL_Y1_01_11,67.92613636363636,99.4,176
GST125LL_Y1_01_12,70.63731343283582,100.0,201
GST125LL_Y1_01_13,72.31,100.0,170
GST125LL_Y1_01_14,70.975,100.0,160
GST125LL_Y1_01_15,75.06711409395973,100.0,149
GST125LL_Y1_01_16,69.03866666666666,100.0,150
GST125LL_Y1_01_17,73.07480916030534,100.0,131
GST125LL_Y1_01_18,67.48384615384614,98.0,130
GST125LL_Y1_01_19,65.37403846153846,100.0,104
GST125LL_Y1_01_20,67.88787878787879,100.0,99
GST125_Y1_01_01,86.85493119266054,100.0,872
GST125_Y1_01_02,87.42142857142858,100.0,756
GST125_Y1_01_03,78.56561561561561,100.0,666
GST125_Y1_01_04,90.03333333333333,100.0,525
GST125_Y1_01_05,81.34214559386973,100.0,522
GST125_Y1_01_06,79.27725490196079,100.0,510
GST125_Y1_01_07,76.99801488833747,100.0,403
GST125_Y1_01_08,78.69641873278236,100.0,363
GST125_Y1_01_09,83.73853503184714,100.0,314
GST125_Y1_01_10,79.49230769230769,100.0,325
GST125_Y1_01_11,78.57676767676767,100.0,297
GST125_Y1_01_12,71.23115942028986,100.0,276
GST125_Y1_01_13,72.13964757709252,100.0,227
